PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top.Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,HitType,TaggedHitType,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence,Zone,run_val,HandDif,loc_count_run_val,loc_count_adj_run_val,SmartRunVal,Umpire,factor,tilt
81,3/9/2021,51:02.7,6,4,"Sentz, Carson",1000050166,Right,Down South Gators,"Munson, Erick",1000049080,Right,Great North Coyotes,Undefined,2,Bottom,2,3,0,Fastball,Sinker,strike,Undefined,Undefined,0,0,NA,92.68381,-2.475472,-4.083673,2064.152,246.2134,2:15,5.97268,2.21249,5.39004,-24.07521,9.20977,18.46623,1.63899,-0.08247,84.83647,-6.908909,-0.807089,0.415237,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-10.41733,5.62863,-1.8608,50,5.73414,8.72272,-134.1659,-6.72288,-19.01003,28.71206,-21.90269,GNC,DSG,TheDen,Pro,TheLeague,20210309-DurhamAthleticPark-1,8b2edc20-8121-11eb-9936-256eafa01ed6,90.77341,NA,NA,7.84734,NA,NA,NA,NA,NA,NA,0f29f20f-1356-4687-8344-aaa04142ce0f,Undefined,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,-0.06,1,-0.011379,-0.019908564,-0.040091436,Test Umpire,18.89846,2.33
82,3/9/2021,51:23.3,6,5,"Sentz, Carson",1000050166,Right,Down South Gators,"Munson, Erick",1000049080,Right,Great North Coyotes,Undefined,2,Bottom,2,3,1,Fastball,Sinker,ball,Walk,Undefined,0,0,NA,91.87035,-0.69995,-3.248808,2072.525,251.9126,2:30,5.96601,2.24432,5.30606,-26.60112,7.38311,19.19773,3.09112,0.79123,83.71809,-5.597789,0.155876,0.419576,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-10.48784,4.23721,-1.96346,50,5.88328,6.64739,-133.1464,-2.6548,-18.78586,29.17315,-24.58437,GNC,DSG,TheDen,Pro,TheLeague,20210309-DurhamAthleticPark-1,977d0970-8121-11eb-9936-256eafa01ed6,89.83468,NA,NA,8.15226,NA,NA,NA,NA,NA,NA,0f29f20f-1356-4687-8344-aaa04142ce0f,Undefined,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,0.07,1,-0.002358724,-0.010888288,0.080888288,Test Umpire,19.42976,2.33
83,3/9/2021,55:15.3,7,1,"Sentz, Carson",1000064718,Right,Down South Gators,"Longo, James",1000018300,Left,Great North Coyotes,Undefined,2,Bottom,2,0,0,Slider,Curveball,ball,Undefined,Undefined,0,0,NA,79.1588,0.891686,0.788909,2308.393,67.81088,8:15,5.19754,1.39979,4.88978,-51.51058,-4.98752,-15.96265,1.74864,0.81589,72.40029,-8.400785,-2.028632,0.490914,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.07063,-2.22406,-1.46311,50,5.24162,-0.89912,-114.8114,-0.13684,10.70619,22.47872,-35.12441,GNC,DSG,TheDen,Pro,TheLeague,20210309-DurhamAthleticPark-1,21c48310-8122-11eb-9936-256eafa01ed6,76.7801,NA,NA,6.75851,NA,NA,NA,NA,NA,NA,0f29f20f-1356-4687-8344-aaa04142ce0f,Undefined,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,0.07,0,-0.012279597,-0.020809161,0.090809161,Test Umpire,13.7672,8.33
84,3/9/2021,55:38.5,7,2,"Kinder, Terry",1000064718,Right,Down South Gators,"Longo, James",1000018300,Left,Great North Coyotes,Undefined,2,Bottom,2,1,0,ChangeUp,Changeup,whiff,Undefined,Undefined,0,0,NA,84.05652,-1.58834,-3.065284,1455.189,246.6218,2:15,5.22842,1.4368,5.72513,-36.27329,3.54512,5.34685,0.7238,-0.97529,77.39375,-8.23459,-2.108841,0.454165,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.58335,2.59091,-1.18421,50,5.07315,6.31742,-121.9358,-4.61648,-5.40045,23.74827,-28.2693,GNC,DSG,TheDen,Pro,TheLeague,20210309-DurhamAthleticPark-1,2f98db30-8122-11eb-9936-256eafa01ed6,82.99288,NA,NA,6.66277,NA,NA,NA,NA,NA,NA,0f29f20f-1356-4687-8344-aaa04142ce0f,Undefined,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,-0.06,0,0.061077634,0.05254807,-0.11254807,Test Umpire,14.67037,2.33
85,3/9/2021,56:03.3,7,3,"Kinder, Terry",1000064718,Right,Down South Gators,"Longo, James",1000018300,Left,Great North Coyotes,Undefined,2,Bottom,2,1,1,Fastball,Four-Seam,strike,Undefined,Undefined,0,0,NA,91.20823,-2.279167,-2.520185,2449.482,214.4226,1:15,5.43639,1.23462,6.46611,-13.86056,19.28993,12.4369,2.18493,-0.04512,82.73013,-4.98138,-0.265991,0.414397,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-7.20772,11.07938,-1.06161,50,5.26883,5.31123,-132.3147,-5.59073,-12.6772,30.30556,-12.68725,GNC,DSG,TheDen,Pro,TheLeague,20210309-DurhamAthleticPark-1,3e6268c0-8122-11eb-9936-256eafa01ed6,90.95736,NA,NA,8.4781,NA,NA,NA,NA,NA,NA,0f29f20f-1356-4687-8344-aaa04142ce0f,Undefined,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,-0.06,0,-0.014983125,-0.023512689,-0.036487311,Test Umpire,20.45888,1
86,3/9/2021,56:25.2,7,4,"Kinder, Terry",1000064718,Right,Down South Gators,"Longo, James",1000018300,Left,Great North Coyotes,Undefined,2,Bottom,2,1,2,Slider,Slider,whiff,Strikeout,Undefined,0,0,NA,79.98438,-1.41214,-1.70196,2479.924,79.62748,8:45,5.09505,1.50509,4.90185,-45.6788,-0.34299,-9.49193,-0.0479,-0.896,73.90292,-9.610304,-3.377578,0.48461,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.25146,0.59555,-1.33013,50,4.91831,3.841,-116.0116,-4.54149,5.79343,21.72395,-31.36252,GNC,DSG,TheDen,Pro,TheLeague,20210309-DurhamAthleticPark-1,4b745b40-8122-11eb-9936-256eafa01ed6,77.77896,NA,NA,6.08146,NA,NA,NA,NA,NA,NA,0f29f20f-1356-4687-8344-aaa04142ce0f,Undefined,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,-0.06,0,0.045858027,0.037328463,-0.097328463,Test Umpire,12.54918,8.66
87,3/9/2021,58:42.1,1,1,"Foster, Larry",1000078676,Left,Great North Coyotes,"Matthews, Andrew",1000073031,Right,Down South Gators,Undefined,3,Top,0,0,0,Slider,Slider,ball,Undefined,Undefined,0,0,NA,79.81044,-0.229774,1.995986,2205.465,305.6861,4:15,5.61079,-2.42941,5.61514,-49.18837,-5.13158,8.8978,1.29719,0.17567,74.09818,-9.159208,3.586685,0.477725,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-4.01571,-2.20453,2.25303,50,5.55906,-4.38085,-115.9921,-2.12568,-5.49784,20.69613,-35.19226,GNC,DSG,TheDen,Pro,TheLeague,20210309-DurhamAthleticPark-1,9d0d5560-8122-11eb-9936-256eafa01ed6,78.89987,NA,NA,5.71226,NA,NA,NA,NA,NA,NA,0f29f20f-1356-4687-8344-aaa04142ce0f,Undefined,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,0.07,0,0.008578895,4.93E-05,0.069950669,Test Umpire,11.95721,4.33
88,3/9/2021,59:02.7,1,2,"Foster, Larry",1000078676,Left,Great North Coyotes,"Matthews, Andrew",1000073031,Right,Down South Gators,Undefined,3,Top,0,1,0,Fastball,Four-Seam,whiff,Undefined,Undefined,0,0,NA,89.41256,-0.382212,2.684274,2102.016,142.8966,10:45,5.65967,-2.50597,5.59106,-18.45525,16.93981,-11.95595,3.76446,-0.99412,81.51774,-3.866006,0.553414,0.428196,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.77241,9.00855,2.28341,50,5.61502,-5.54861,-129.6998,-1.45048,11.53474,27.15644,-16.83069,GNC,DSG,TheDen,Pro,TheLeague,20210309-DurhamAthleticPark-1,a94896f0-8122-11eb-9936-256eafa01ed6,88.02607,NA,NA,7.89483,NA,NA,NA,NA,NA,NA,0f29f20f-1356-4687-8344-aaa04142ce0f,Undefined,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,-0.06,0,0.040913217,0.032383653,-0.092383653,Test Umpire,18.4374,10.66
89,3/9/2021,59:24.1,1,3,"Foster, Larry",1000078676,Left,Great North Coyotes,"Matthews, Andrew",1000073031,Right,Down South Gators,Undefined,3,Top,0,1,1,ChangeUp,Changeup,strike,Undefined,Undefined,0,0,NA,84.07856,-0.651022,4.580985,1583.213,97.92219,9:15,5.54115,-2.552,5.11938,-36.97569,3.91858,-18.65143,1.84462,0.21798,76.94824,-7.376241,1.29039,0.460259,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.5554,2.52158,2.13566,50,5.45102,-8.93639,-121.6764,-2.76126,15.82529,23.8612,-28.39355,GNC,DSG,TheDen,Pro,TheLeague,20210309-DurhamAthleticPark-1,b6112460-8122-11eb-9936-256eafa01ed6,81.89393,NA,NA,7.13032,NA,NA,NA,NA,NA,NA,0f29f20f-1356-4687-8344-aaa04142ce0f,Undefined,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,-0.06,0,-0.009580923,-0.018110487,-0.041889513,Test Umpire,15.49197,9.33
90,3/9/2021,59:43.7,1,4,"Foster, Larry",1000078676,Left,Great North Coyotes,"Matthews, Andrew",1000073031,Right,Down South Gators,Undefined,3,Top,0,1,2,Slider,Curveball,ball,Undefined,Undefined,0,0,NA,79.4557,0.573453,0.166625,2255.951,305.5231,4:15,5.59309,-2.46831,5.36873,-52.22861,-7.3104,12.09631,1.7784,-1.30406,73.47537,-8.885556,2.321812,0.482372,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-6.03284,-3.41382,2.44454,50,5.60724,-0.81827,-115.4809,-0.68778,-8.16873,20.96011,-36.79651,GNC,DSG,TheDen,Pro,TheLeague,20210309-DurhamAthleticPark-1,c1c02b80-8122-11eb-9936-256eafa01ed6,78.1397,NA,NA,5.98033,NA,NA,NA,NA,NA,NA,0f29f20f-1356-4687-8344-aaa04142ce0f,Undefined,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,0.07,0,0.01176924,0.003239676,0.066760324,Test Umpire,12.39776,4.33
91,3/9/2021,00:04.0,1,5,"Foster, Larry",1000078676,Left,Great North Coyotes,"Matthews, Andrew",1000073031,Right,Down South Gators,Undefined,3,Top,0,2,2,Fastball,Sinker,foul,Undefined,Undefined,0,0,NA,89.4659,-0.910985,2.844324,2123.937,136.322,10:30,5.63015,-2.55985,5.77928,-18.5217,16.52702,-14.72375,3.23795,-1.1382,81.75535,-4.410774,0.210703,0.426096,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.30402,9.01473,2.33409,50,5.54384,-5.82216,-129.8366,-2.64213,14.1911,26.89381,-16.76834,GNC,DSG,TheDen,Pro,TheLeague,20210309-DurhamAthleticPark-1,cddb8900-8122-11eb-9936-256eafa01ed6,88.45996,NA,NA,7.71055,NA,NA,NA,NA,NA,NA,0f29f20f-1356-4687-8344-aaa04142ce0f,Undefined,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,-0.06,0,0.016098673,0.007569109,-0.067569109,Test Umpire,18.0958,10.66
92,3/9/2021,00:26.3,1,6,"Foster, Larry",1000078676,Left,Great North Coyotes,"Matthews, Andrew",1000073031,Right,Down South Gators,Undefined,3,Top,0,2,2,Slider,Slider,foul,Undefined,Undefined,0,0,NA,80.3131,1.930091,0.454413,2267.513,300.3749,4:00,5.5613,-2.58926,5.22132,-51.36207,-6.23406,13.38446,3.09649,-1.04665,72.5815,-7.426116,2.828483,0.483498,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-6.49949,-3.2328,2.53698,50,5.70109,-1.48698,-116.3633,2.05319,-8.75951,25.30965,-36.53096,GNC,DSG,TheDen,Pro,TheLeague,20210309-DurhamAthleticPark-1,db1e2870-8122-11eb-9936-256eafa01ed6,77.95786,NA,NA,7.73161,NA,NA,NA,NA,NA,NA,0f29f20f-1356-4687-8344-aaa04142ce0f,Undefined,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,-0.06,0,0.009689389,0.001159825,-0.061159825,Test Umpire,15.99097,4
93,3/9/2021,00:51.1,1,7,"Foster, Larry",1000078676,Left,Great North Coyotes,"Matthews, Andrew",1000073031,Right,Down South Gators,Undefined,3,Top,0,2,2,Fastball,Four-Seam,Out,Undefined,Out,1,0,NA,92.45343,-2.526804,4.389443,2222.822,154.2395,11:15,5.51056,-2.6394,5.59356,-11.48985,22.26694,-10.13654,2.18539,0.62223,83.08671,-4.784187,2.588931,0.418169,70.44169,-21.5918,-37.06321,NA,NA,NA,NA,7.33866,NA,-31.4017,0.056432,6.56237,12.45603,2.2692,50,5.28627,-9.78932,-133.5553,-6.19981,11.66999,32.90282,-10.02314,GNC,DSG,TheDen,Pro,TheLeague,20210309-DurhamAthleticPark-1,e9f375d0-8122-11eb-9936-256eafa01ed6,90.13682,2.02248,NA,9.36672,NA,NA,NA,1.93791,2.14547,-0.55642,0f29f20f-1356-4687-8344-aaa04142ce0f,GroundBall,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,-0.26,0,-0.015148985,-0.023678549,-0.236321451,Test Umpire,22.39936,11
94,3/9/2021,01:26.5,2,1,"Foster, Larry",1000078676,Left,Great North Coyotes,"Candice, Sam",8898839,Right,Down South Gators,Undefined,3,Top,1,0,0,ChangeUp,Changeup,ball,Undefined,Undefined,0,0,NA,85.64913,-2.907425,4.361665,1923.795,113.0866,9:45,5.56028,-2.48529,5.49407,-27.85525,11.22221,-23.18919,0.50913,-0.32988,78.13547,-8.048843,0.238015,0.449919,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.05261,6.89678,2.11957,50,5.28633,-8.47607,-123.8678,-7.2569,20.18078,25.86526,-21.5109,GNC,DSG,TheDen,Pro,TheLeague,20210309-DurhamAthleticPark-1,ff0dfcb0-8122-11eb-9936-256eafa01ed6,83.77601,NA,NA,7.51366,NA,NA,NA,NA,NA,NA,0f29f20f-1356-4687-8344-aaa04142ce0f,Undefined,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,0.07,0,0.053688551,0.045158987,0.024841013,Test Umpire,16.70003,9.66
95,3/9/2021,01:50.3,2,2,"Foster, Larry",1000078676,Left,Great North Coyotes,"Candice, Sam",8898839,Right,Down South Gators,Undefined,3,Top,1,1,0,Fastball,Four-Seam,ball,Undefined,Undefined,0,0,NA,90.76989,-2.283716,5.165231,2261.74,158.8711,11:15,5.55381,-2.53719,5.48187,-15.52355,19.69792,-7.10835,2.11364,1.71628,81.70033,-5.25195,3.907966,0.427145,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.19772,10.99347,2.08792,50,5.34253,-11.50523,-130.9365,-5.69882,8.89927,31.19752,-13.35156,GNC,DSG,TheDen,Pro,TheLeague,20210309-DurhamAthleticPark-1,0d30ea00-8123-11eb-9936-256eafa01ed6,88.24278,NA,NA,9.06956,NA,NA,NA,NA,NA,NA,0f29f20f-1356-4687-8344-aaa04142ce0f,Undefined,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,0.07,0,0.032802596,0.024273032,0.045726968,Test Umpire,21.23298,11.33
96,3/9/2021,02:17.1,2,3,"Foster, Larry",1000078676,Left,Great North Coyotes,"Candice, Sam",8898839,Right,Down South Gators,Undefined,3,Top,1,2,0,Slider,Slider,ball,Undefined,Undefined,0,0,NA,80.05723,-0.306808,3.420178,2347.679,331.6762,5:00,5.57176,-2.53259,5.41067,-48.46278,-3.90996,2.85477,1.24525,0.91337,73.73264,-9.089415,3.927438,0.480407,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.46709,-1.47146,2.22602,50,5.51046,-7.05025,-116.0657,-2.31311,-0.63585,22.14394,-34.17713,GNC,DSG,TheDen,Pro,TheLeague,20210309-DurhamAthleticPark-1,1d2aba30-8123-11eb-9936-256eafa01ed6,78.45946,NA,NA,6.32459,NA,NA,NA,NA,NA,NA,0f29f20f-1356-4687-8344-aaa04142ce0f,Undefined,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,0.07,0,0.021618778,0.013089214,0.056910786,Test Umpire,13.16507,5
97,3/9/2021,02:40.5,2,4,"Foster, Larry",1000078676,Left,Great North Coyotes,"Candice, Sam",8898839,Right,Down South Gators,Undefined,3,Top,1,3,0,Fastball,Four-Seam,strike,Undefined,Undefined,0,0,NA,89.63813,-2.391931,4.543079,2176.918,138.8603,10:45,5.52191,-2.42963,5.25288,-21.16781,14.77993,-11.85942,1.50203,0.85982,81.69492,-6.322302,2.448607,0.431526,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.19268,8.41831,2.02131,50,5.28652,-9.74548,-129.5577,-6.17233,12.20282,27.53051,-17.89186,GNC,DSG,TheDen,Pro,TheLeague,20210309-DurhamAthleticPark-1,2b1643d0-8123-11eb-9936-256eafa01ed6,87.34679,NA,NA,7.9432,NA,NA,NA,NA,NA,NA,0f29f20f-1356-4687-8344-aaa04142ce0f,Undefined,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,-0.06,0,0.006010694,-0.00251887,-0.05748113,Test Umpire,18.40726,10.66
